ID,Título,Localización,Precio,Características Básicas,Características Extras
103094871,Piso en venta en calle de O'Donnell,Goya,3195000,"['460 m² construidos', '6 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1953', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
106295762,Piso en venta en calle San Martín de Porres,Ciudad Universitaria,1278000,"['217 m² construidos', '4 habitaciones', '4 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1971', 'Calefacción individual: Gas natural', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
104870397,Piso en venta en paseo de la Castellana,Castilla,333000,"['37 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 1960', 'Calefacción individual: Eléctrica', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
103366793,Dúplex en venta en Conde Orgaz-Piovera,Hortaleza,1490000,"['216 m² construidos', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1996', 'Calefacción individual: Gas natural', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
103967986,Chalet pareado en venta en Mirasierra,Fuencarral,2500000,"['Chalet pareado', '3 plantas', '489 m² construidos', '5 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Orientación sur', 'Construido en 1981', 'Calefacción individual: Gas natural']","['Piscina', 'Jardín', 'Consumo:', 'Emisiones:']"
105199032,Piso en venta en Palacio,Centro,1090000,"['154 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1920', 'Calefacción individual: Gas natural', 'Planta 2ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
105913955,Piso en venta en Huertas-Cortes,Centro,2100000,"['299 m² construidos', '4 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1952', 'Calefacción central: Gas', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
105615858,Casa o chalet independiente en venta en calle Eibar,El Plantío,9000000,"['Casa o chalet independiente', '4 plantas', '1.674 m² construidos', '9 habitaciones', '13 baños', 'Parcela de 2.890 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 2012', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo:', 'Emisiones:']"
105528295,Piso en venta en calle del Conde de Peñalver,Goya,550000,"['60 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Planta 1ª interior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
105490983,Piso en venta en calle de la Fuente del Berro,Goya,445000,"['65 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Calefacción individual', 'Sótano interior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
105538120,Piso en venta en calle del Duque de Sesto,Goya,790000,"['78 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Trastero', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
104079414,Casa o chalet independiente en venta en El Viso,Chamartín,6600000,"['Casa o chalet independiente', '544 m² construidos', '5 habitaciones', '6 baños', 'Parcela de 621 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo:', 'Emisiones:']"
104349495,Piso en venta en Recoletos,Barrio de Salamanca,1215000,"['81 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
97758039,Casa o chalet independiente en venta en Nueva España,Chamartín,3500000,"['Casa o chalet independiente', '376 m² construidos', '5 habitaciones', '6 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2022', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo:', 'Emisiones:']"
104349495,Piso en venta en Recoletos,Barrio de Salamanca,1215000,"['81 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
104244580,Piso en venta en Recoletos,Barrio de Salamanca,1850000,"['146 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
103005702,Piso en venta en Palacio,Centro,2575000,"['215 m² construidos', '4 habitaciones', '4 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1890', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
97758039,Casa o chalet independiente en venta en Nueva España,Chamartín,3500000,"['Casa o chalet independiente', '376 m² construidos', '5 habitaciones', '6 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2022', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo:', 'Emisiones:']"
106281323,Piso en venta en calle de la Fuente del Berro,Goya,1599000,"['170 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1940', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
106232776,Piso en venta en calle de Hilarión Eslava,Gaztambide,2100000,"['265 m² construidos', '5 habitaciones', '4 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Calefacción central: Gas', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n158 kWh/m² año', 'Emisiones: \n40,2 kg CO2/m² año']"
106296133,Piso en venta en Nueva España,Chamartín,1180000,"['175 m² construidos', '3 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
105315233,Piso en venta en Palacio,Centro,749000,"['99 m² construidos', '2 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 2023', 'Planta 3ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
105700444,Piso en venta en calle del Príncipe de Vergara,Castellana,3900000,"['251 m² construidos', '4 habitaciones', '5 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Construido en 1946', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']","['Consumo: \n205 kWh/m² año', 'Emisiones: \n43 kg CO2/m² año']"
105007500,Piso en venta en Conde Orgaz-Piovera,Hortaleza,550000,"['69 m² construidos', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 2008', 'Calefacción individual: Gas natural', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
103994353,Casa o chalet independiente en venta en calle de Amorebieta,El Plantío,2900000,"['Casa o chalet independiente', '3 plantas', '1.768 m² construidos', '7 habitaciones', '8 baños', 'Parcela de 3.222 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1970', 'No dispone de calefacción']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo: \n120 kWh/m² año', 'Emisiones: \n30 kg CO2/m² año']"
88552525,Ático en venta en Aravaca,Moncloa,1650000,"['257 m² construidos', '5 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2000', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
99170917,Piso en venta en calle de Jorge Juan,Recoletos,1200000,"['133 m² construidos', '3 habitaciones', '4 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur, este, oeste', 'Construido en 1891', 'Calefacción central', 'Planta 1ª interior', 'Sin ascensor']","['Aire acondicionado', 'Consumo: \n138 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
105294446,Piso en venta en calle del Príncipe de Vergara,Goya,1830000,"['175 m² construidos', '2 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Calefacción central: Gas', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n138 kWh/m² año', 'Emisiones: \n34 kg CO2/m² año']"
106065061,Dúplex en venta en Atalaya,Ciudad Lineal,1990000,"['370 m² construidos, 369 m² útiles', '5 habitaciones', '5 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Calefacción individual: Gas natural', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'No indicado']"
106167181,Piso en venta en calle de Fernán González,Ibiza,959000,"['104 m² construidos', '3 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1945', 'Calefacción central', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n233 kWh/m² año']"
103550987,Piso en venta en avenida de América,Prosperidad,1400000,"['236 m² construidos', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Construido en 1968', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
105962442,Piso en venta en calle de O'Donnell,Goya,2200000,"['191 m² construidos, 163 m² útiles', '3 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1935', 'Calefacción central', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
106265016,Piso en venta en calle del Carril de los Caleros,Aravaca,1300000,"['188 m² construidos', '4 habitaciones', '4 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Construido en 2019', 'Calefacción central: Gas', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
105902277,Piso en venta en Palacio,Centro,430000,"['53 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1900', 'Calefacción individual: Bomba de frío/calor', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
105120699,Chalet pareado en venta en Conde Orgaz-Piovera,Hortaleza,1980000,"['Chalet pareado', '494 m² construidos', '6 habitaciones', '5 baños', 'Parcela de 291 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1989', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'En trámite']"
105574069,Ático en venta en Las Tablas,Fuencarral,560000,"['73 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur, este, oeste', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
100313608,Piso en venta en El Viso,Chamartín,1500000,"['168 m² construidos, 131 m² útiles', '2 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1971', 'Calefacción central: Gas', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
105597765,Piso en venta en calle de Bravo Murillo,Bellas Vistas,580000,"['136 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Orientación este, oeste', 'Construido en 1988', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
102940605,Piso en venta en Valdemarín,Moncloa,950000,"['143 m² construidos', '3 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2001', 'Calefacción individual: Gas natural', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
106402982,Piso en venta en San Juan Bautista,Ciudad Lineal,1450000,"['215 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1979', 'Calefacción central: Gas', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
103607713,Piso en venta en paseo del Rey,Argüelles,435000,"['89 m² construidos, 81 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación oeste', 'Calefacción individual: Gas natural', 'Planta 3ª interior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
105569931,Piso en venta en San Pascual,Ciudad Lineal,555000,"['75 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Calefacción individual', 'Planta 10ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
105893457,Piso en venta en paseo del Pintor Rosales,Argüelles,3950000,"['412 m² construidos', '5 habitaciones', '5 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1970', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
106318085,Chalet pareado en venta en Concepción,Ciudad Lineal,850000,"['Chalet pareado', '145 m² construidos', '3 habitaciones', '3 baños', 'Parcela de 73 m²', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 1955', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'En trámite']"
106185665,Dúplex en venta en calle de Añastro,Atalaya,1900000,"['457 m² construidos', '5 habitaciones', '4 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1983', 'Calefacción individual: Gas natural', 'Planta 4ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
